province,district,crop_livestock,hazard,vc_stage,impact,freq,severity,percentage
KP,Chitral,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Unable to fulfill orders,13,Major (30-50% loss in income),76.47058824
KP,Chitral,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Products fetch low prices due to poor quality,11,Major (30-50% loss in income),64.70588235
KP,Chitral,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Low level of value addition,6,Major (30-50% loss in income),35.29411765
KP,Chitral,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Unpredictability of supply,5,Major (30-50% loss in income),29.41176471
KP,Chitral,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Farm to market roads damaged,3,Major (30-50% loss in income),17.64705882
KP,Chitral,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,High costs to reach markets,2,Major (30-50% loss in income),11.76470588
KP,Chitral,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Reduced access to market information,2,Major (30-50% loss in income),11.76470588
KP,Chitral,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Unable to grow crops demanded by the market,2,Major (30-50% loss in income),11.76470588
KP,Chitral,Wheat,Disease outbreak (Plant & Livestock),4. Marketing,Increased buying prices for produce,1,Major (30-50% loss in income),5.882352941
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),1.Input ,"Trouble accessing 1.Inputs (fertilizer, pesticides, seeds, feeds)",2,Moderate (10-30% loss in income),100
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),1.Input ,Increased price of 1.Inputs,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),1.Input ,Poor quality seed,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),2. On-farm,Damage to irrigation system,2,Moderate (10-30% loss in income),100
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),2. On-farm,Loss of on-farm income,2,Moderate (10-30% loss in income),100
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),2. On-farm,Crops/livestock die or are damaged causing low yields,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),2. On-farm,Extra labour & costs in land preparation,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),2. On-farm,1.Inputs washed away/leeching,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),2. On-farm,More weeds,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),2. On-farm,Poor animal nutrition,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),2. On-farm,Reduced water availability,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),"3. Harvesting, storage & processing",Farm to market roads damaged,2,Moderate (10-30% loss in income),100
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),"3. Harvesting, storage & processing",Increase in post-harvest losses,2,Moderate (10-30% loss in income),100
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),"3. Harvesting, storage & processing",Damage to storage facilities,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),"3. Harvesting, storage & processing",Difficulty procuring materials for processing,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),"3. Harvesting, storage & processing",Increase in transportation costs,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),"3. Harvesting, storage & processing",Increased storage costs,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),"3. Harvesting, storage & processing",Low quality produce for processing,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),4. Marketing,Farm to market roads damaged,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),4. Marketing,High costs to reach markets,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),4. Marketing,Low level of value addition,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),4. Marketing,Unable to fulfill orders,1,Moderate (10-30% loss in income),50
KP,Chitral,Wheat,Heavy rain/ Flooding (Flash + Riverine),4. Marketing,Unpredictability of supply,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),1.Input ,Reduced demand for service providers,4,Moderate (10-30% loss in income),57.14285714
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),1.Input ,Damage to nurseries/1.Input store,3,Moderate (10-30% loss in income),42.85714286
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),1.Input ,Increased price of 1.Inputs,3,Moderate (10-30% loss in income),42.85714286
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),1.Input ,Reduced access to extension services,3,Moderate (10-30% loss in income),42.85714286
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),1.Input ,"Trouble accessing 1.Inputs (fertilizer, pesticides, seeds, feeds)",3,Moderate (10-30% loss in income),42.85714286
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),1.Input ,Increase in the number of insurance claims,2,Moderate (10-30% loss in income),28.57142857
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),1.Input ,Poor quality seed,2,Moderate (10-30% loss in income),28.57142857
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),1.Input ,Excess demand for new/improved/tolerant varieties,1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),1.Input ,Farmers unable to repay loans,1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),1.Input ,Reduced sales of 1.Inputs,1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),2. On-farm,Animal breeding cycles impacted,5,Moderate (10-30% loss in income),71.42857143
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),2. On-farm,Loss of on-farm income,5,Moderate (10-30% loss in income),71.42857143
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),2. On-farm,Poor animal nutrition,5,Moderate (10-30% loss in income),71.42857143
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),2. On-farm,Crops/livestock die or are damaged causing low yields,4,Moderate (10-30% loss in income),57.14285714
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),2. On-farm,Increased vaccination & deworming,3,Moderate (10-30% loss in income),42.85714286
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),2. On-farm,High incidence of pest and disease outbreaks,2,Moderate (10-30% loss in income),28.57142857
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),2. On-farm,Cant work in the field,1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),2. On-farm,Crops don't germinate,1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),2. On-farm,Damage to irrigation system,1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),2. On-farm,"Increased requirement for mechanisation (ploughs, mechanised weeders)",1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),2. On-farm,1.Inputs washed away/leeching,1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),2. On-farm,Insurance premiums rise,1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),2. On-farm,Reduced water availability,1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Difficulty slaughtering,4,Moderate (10-30% loss in income),57.14285714
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Difficulty transporting live animals,3,Moderate (10-30% loss in income),42.85714286
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Difficulty procuring materials for processing,2,Moderate (10-30% loss in income),28.57142857
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Farm to market roads damaged,1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Increase in post-harvest losses,1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Processing delayed/disrupted,1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),4. Marketing,High costs to reach markets,3,Moderate (10-30% loss in income),42.85714286
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),4. Marketing,Increased buying prices for produce,3,Moderate (10-30% loss in income),42.85714286
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),4. Marketing,Low level of value addition,2,Moderate (10-30% loss in income),28.57142857
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),4. Marketing,Lower quality produce/ doesn’t meet standards,2,Moderate (10-30% loss in income),28.57142857
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),4. Marketing,Products fetch low prices due to poor quality,1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),4. Marketing,Reduced access to market information,1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Disease outbreak (Plant & Livestock),4. Marketing,Unable to fulfill orders,1,Moderate (10-30% loss in income),14.28571429
KP,D.I Khan,Cattle,Heat stress,1.Input ,Damage to nurseries/1.Input store,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Heat stress,1.Input ,Excess demand for new/improved/tolerant varieties,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Heat stress,1.Input ,Increased price of 1.Inputs,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Heat stress,1.Input ,Poor quality seed,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Heat stress,1.Input ,Reduced demand for service providers,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Heat stress,1.Input ,"Trouble accessing 1.Inputs (fertilizer, pesticides, seeds, feeds)",1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Heat stress,2. On-farm,Crops/livestock die or are damaged causing low yields,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Heat stress,2. On-farm,High incidence of pest and disease outbreaks,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Heat stress,2. On-farm,Loss of alternative income sources,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Heat stress,2. On-farm,Loss of on-farm income,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Heat stress,2. On-farm,Need to use more 1.Inputs,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Heat stress,2. On-farm,Poor animal nutrition,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Heat stress,"3. Harvesting, storage & processing",Difficulty procuring materials for processing,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Heat stress,"3. Harvesting, storage & processing",Difficulty slaughtering,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Heat stress,4. Marketing,Low level of value addition,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Cattle,Heat stress,4. Marketing,Unable to fulfill orders,1,Moderate (10-30% loss in income),50
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),1.Input ,Poor quality seed,5,Moderate (10-30% loss in income),100
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),1.Input ,Damage to nurseries/1.Input store,4,Moderate (10-30% loss in income),80
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),1.Input ,Reduced access to extension services,4,Moderate (10-30% loss in income),80
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),1.Input ,NA,3,Moderate (10-30% loss in income),60
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),1.Input ,Reduced demand for service providers,3,Moderate (10-30% loss in income),60
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),1.Input ,Increased price of 1.Inputs,2,Moderate (10-30% loss in income),40
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),1.Input ,Excess demand for new/improved/tolerant varieties,1,Moderate (10-30% loss in income),20
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),1.Input ,Farmers unable to repay loans,1,Moderate (10-30% loss in income),20
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),1.Input ,Increased demand for irrigation infrastructure materials,1,Moderate (10-30% loss in income),20
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),1.Input ,"Trouble accessing 1.Inputs (fertilizer, pesticides, seeds, feeds)",1,Moderate (10-30% loss in income),20
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),2. On-farm,Erosion of topsoil,3,Moderate (10-30% loss in income),60
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),2. On-farm,Loss of on-farm income,3,Moderate (10-30% loss in income),60
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),2. On-farm,NA,3,Moderate (10-30% loss in income),60
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),2. On-farm,Need to use more 1.Inputs,3,Moderate (10-30% loss in income),60
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),2. On-farm,Crops/livestock die or are damaged causing low yields,2,Moderate (10-30% loss in income),40
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),2. On-farm,Extra labour & costs in land preparation,2,Moderate (10-30% loss in income),40
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),2. On-farm,Loss of alternative income sources,2,Moderate (10-30% loss in income),40
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),2. On-farm,Animal breeding cycles impacted,1,Moderate (10-30% loss in income),20
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),2. On-farm,Crops don't germinate,1,Moderate (10-30% loss in income),20
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),2. On-farm,"Increased requirement for mechanisation (ploughs, mechanised weeders)",1,Moderate (10-30% loss in income),20
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),2. On-farm,Increased vaccination & deworming,1,Moderate (10-30% loss in income),20
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),2. On-farm,1.Inputs washed away/leeching,1,Moderate (10-30% loss in income),20
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),2. On-farm,More weeds,1,Moderate (10-30% loss in income),20
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),2. On-farm,Poor animal nutrition,1,Moderate (10-30% loss in income),20
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Difficulty procuring materials for processing,4,Moderate (10-30% loss in income),80
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Increase in post-harvest losses,4,Moderate (10-30% loss in income),80
KP,D.I Khan,Sugarcane,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Increased storage costs,3,Moderate (10-30% loss in income),60
